Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,Banda ancha fija,Dial up,ADSL,Cablemodem,Fibra óptica,Wireless,Otras tecnologias,Mbps (Media de bajada),HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras velocidades,Total accesos
2020,1,Corrientes,38.73,10.2,113967,3.0,51126.0,53231.0,2172.0,2437.0,5004.0,20.54,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,113737.0
2020,1,Entre Ríos,56.12,16.78,231833,13.0,90368.0,95434.0,13245.0,18737.0,14062.0,19.03,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,230292.0
2020,1,Formosa,30.23,7.69,46434,0.0,21068.0,8887.0,1800.0,14510.0,169.0,15.7,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,46276.0
2020,1,Jujuy,46.67,11.93,91665,0.0,32066.0,38938.0,3078.0,942.0,16641.0,14.14,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,94089.0
2020,1,La Pampa,75.77,24.96,89110,116.0,8553.0,53755.0,13821.0,11295.0,1802.0,7.29,293.0,811.0,72740.0,7199.0,3029.0,1342.0,2113.0,1618.0,89145.0
2020,1,La Rioja,46.35,12.34,48337,3.0,13076.0,34984.0,0.0,251.0,29.0,7.96,21.0,1.0,37209.0,5158.0,4640.0,22.0,1294.0,0.0,48345.0
2020,1,Mendoza,33.14,9.25,182837,615.0,91955.0,50251.0,28059.0,12465.0,722.0,8.44,58.0,40.0,140410.0,12285.0,17489.0,2860.0,3818.0,0.0,176960.0
2020,1,Misiones,39.02,10.63,133552,0.0,51458.0,69452.0,1220.0,460.0,10962.0,22.15,71.0,524.0,36622.0,21271.0,26433.0,11581.0,26313.0,10885.0,133700.0
2020,1,Neuquén,61.85,18.41,121354,373.0,29305.0,65951.0,11031.0,14711.0,729.0,27.77,218.0,327.0,60152.0,5257.0,7123.0,5399.0,43738.0,0.0,122214.0
2020,1,Río Negro,55.12,16.95,125699,501.0,47756.0,38479.0,10381.0,11222.0,18362.0,19.06,114.0,466.0,69154.0,2930.0,7857.0,3199.0,25488.0,17719.0,126927.0
2020,1,Salta,49.6,12.01,170379,2.0,60426.0,75593.0,23025.0,4125.0,7212.0,21.43,129.0,514.0,38537.0,63714.0,17991.0,8625.0,34744.0,6441.0,170695.0
2020,1,San Juan,32.39,8.25,63975,256.0,40092.0,6448.0,5508.0,7082.0,5101.0,6.04,48.0,194.0,59787.0,1594.0,1292.0,40.0,127.0,4779.0,67861.0
2020,1,San Luis,76.31,21.84,110404,148.0,8301.0,7612.0,5.0,58301.0,36333.0,20.99,105.0,0.0,11322.0,4164.0,525.0,58258.0,5.0,36075.0,110454.0
2020,1,Santa Cruz,35.97,10.7,38625,197.0,12845.0,15766.0,1026.0,6817.0,2368.0,6.42,67.0,11.0,27447.0,4993.0,5169.0,529.0,119.0,0.0,38335.0
2020,1,Santa Fe,69.52,21.86,770981,137.0,302366.0,383673.0,35123.0,30488.0,19468.0,22.42,696.0,2994.0,217553.0,196826.0,104560.0,48448.0,173823.0,17656.0,762556.0
2020,1,Santiago Del Estero,42.47,10.54,102754,1.0,24695.0,70424.0,200.0,2779.0,4657.0,10.0,133.0,1779.0,33086.0,56884.0,3737.0,135.0,2799.0,4501.0,103054.0
2020,1,Tierra Del Fuego,76.07,22.55,38505,289.0,12854.0,25632.0,0.0,0.0,308.0,7.41,11.0,1.0,22976.0,5024.0,1834.0,196.0,518.0,7046.0,37606.0
2020,1,Tucumán,47.85,11.85,200045,22.0,143184.0,10494.0,44687.0,1355.0,347.0,32.25,52.0,97.0,49555.0,50383.0,31096.0,1730.0,67536.0,0.0,200449.0
2019,4,Buenos Aires,64.25,21.14,3681120,5134.0,720011.0,2191672.0,669194.0,87111.0,18266.0,30.77,33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0,20676.0,3686254.0
2019,4,Capital Federal,106.25,44.19,1356695,1410.0,196938.0,1093143.0,35534.0,3914.0,28576.0,44.2,307.0,15.0,177098.0,110218.0,110852.0,205810.0,753805.0,0.0,1358105.0
2019,4,Catamarca,36.44,9.27,38310,1.0,22999.0,3318.0,9506.0,261.0,2227.0,24.88,63.0,0.0,9945.0,7619.0,9305.0,804.0,7477.0,3098.0,38311.0
2019,4,Chaco,36.84,9.85,117900,3.0,48661.0,53602.0,8831.0,5229.0,1580.0,23.37,83.0,0.0,25899.0,18959.0,30902.0,13516.0,21556.0,6988.0,117903.0
2019,4,Chubut,51.15,15.68,95292,810.0,47045.0,26977.0,1324.0,15267.0,5489.0,6.99,158.0,4.0,69405.0,12945.0,7615.0,1240.0,614.0,4121.0,96102.0
2019,4,Córdoba,70.48,21.58,806633,55.0,296872.0,410038.0,53335.0,37750.0,8693.0,26.16,142.0,0.0,232781.0,118232.0,109330.0,114111.0,221742.0,10350.0,806688.0
2019,4,Corrientes,38.77,10.21,113831,3.0,52525.0,51845.0,2002.0,2458.0,5004.0,19.26,72.0,0.0,35055.0,20620.0,27367.0,9981.0,15744.0,4995.0,113834.0
2019,4,Entre Ríos,57.99,17.34,239017,13.0,92981.0,99206.0,12875.0,18561.0,15407.0,17.01,47.0,0.0,88203.0,44511.0,42962.0,18976.0,30153.0,14178.0,239030.0
2019,4,Formosa,30.47,7.76,46711,0.0,21567.0,8684.0,1760.0,14531.0,169.0,14.53,1127.0,191.0,24606.0,6319.0,6788.0,1766.0,5671.0,243.0,46711.0
2019,4,Jujuy,45.38,11.6,88881,0.0,32949.0,37604.0,873.0,814.0,16641.0,12.96,55.0,0.0,32920.0,9632.0,26764.0,102.0,5286.0,14122.0,88881.0
2019,4,La Pampa,76.92,25.34,90280,119.0,15457.0,56854.0,4942.0,11341.0,1805.0,6.53,293.0,313.0,76747.0,6900.0,1951.0,1287.0,1342.0,1566.0,90399.0
2019,4,La Rioja,47.14,12.55,48999,3.0,13738.0,34984.0,0.0,251.0,29.0,8.0,21.0,0.0,37846.0,5045.0,4763.0,22.0,1305.0,0.0,49002.0
2019,4,Mendoza,33.65,9.39,185157,623.0,96678.0,49711.0,24989.0,13672.0,730.0,7.79,746.0,9.0,145139.0,12955.0,15237.0,2165.0,2628.0,6901.0,185780.0
2019,4,Misiones,39.79,10.84,135813,0.0,53116.0,69676.0,847.0,441.0,11733.0,20.32,71.0,0.0,39664.0,20840.0,27305.0,15626.0,20799.0,11508.0,135813.0
2019,4,Neuquén,59.36,17.67,116069,376.0,29826.0,60970.0,10549.0,14246.0,854.0,26.02,218.0,1.0,57370.0,4439.0,7357.0,12059.0,35001.0,0.0,116445.0
2019,4,Río Negro,55.71,17.13,126636,504.0,49747.0,37933.0,9658.0,11437.0,18365.0,17.18,114.0,0.0,71847.0,2797.0,8558.0,6968.0,19837.0,17019.0,127140.0
2019,4,Salta,50.35,12.2,172443,2.0,63272.0,76062.0,21865.0,3040.0,8206.0,19.08,149.0,1.0,42159.0,67656.0,15369.0,14170.0,25821.0,7120.0,172445.0
2019,4,San Juan,32.85,8.37,64715,259.0,41360.0,6338.0,4931.0,7241.0,5104.0,6.04,48.0,1.0,60626.0,1594.0,1292.0,40.0,127.0,1246.0,64974.0
2019,4,San Luis,74.92,21.44,108053,148.0,8569.0,8027.0,6.0,55266.0,36333.0,20.69,105.0,0.0,11901.0,4164.0,525.0,55216.0,3.0,36287.0,108201.0
2019,4,Santa Cruz,36.71,10.92,39170,200.0,13264.0,15899.0,1036.0,6800.0,2371.0,5.21,67.0,0.0,32368.0,4346.0,2224.0,7.0,8.0,350.0,39370.0
2019,4,Santa Fe,69.48,21.85,769019,150.0,312072.0,382254.0,27464.0,26978.0,20401.0,20.55,698.0,0.0,230234.0,190664.0,113527.0,70998.0,135576.0,27472.0,769169.0
2019,4,Santiago Del Estero,42.92,10.65,103587,1.0,24682.0,71239.0,200.0,2810.0,4657.0,9.79,133.0,908.0,34911.0,56309.0,3756.0,105.0,2449.0,5017.0,103588.0
2019,4,Tierra Del Fuego,79.7,23.63,40101,291.0,13261.0,26821.0,0.0,0.0,310.0,7.27,11.0,0.0,23593.0,5050.0,1848.0,139.0,1962.0,7789.0,40392.0
2019,4,Tucumán,47.65,11.8,198621,23.0,146985.0,11012.0,39574.0,725.0,348.0,29.87,55.0,0.0,54544.0,52017.0,28916.0,6405.0,56707.0,0.0,198644.0
2019,3,Buenos Aires,69.36,22.76,3950114,10119.0,1277249.0,2144956.0,425386.0,85572.0,27070.0,25.68,238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0,42294.0,3971683.0
2019,3,Capital Federal,112.65,46.9,1437734,3477.0,300288.0,1080973.0,24900.0,3895.0,31155.0,38.71,104.0,368.0,269704.0,120924.0,138011.0,258591.0,655108.0,0.0,1442810.0
2019,3,Catamarca,30.88,7.86,32391,9.0,24349.0,5543.0,13.0,244.0,2251.0,9.29,34.0,43.0,14449.0,9285.0,6333.0,72.0,15.0,2151.0,32382.0
2019,3,Chaco,35.85,9.58,114438,13.0,50416.0,49156.0,8063.0,5224.0,1592.0,19.99,69.0,1216.0,32764.0,28198.0,13336.0,12987.0,16740.0,6917.0,112227.0
2019,3,Chubut,47.57,14.58,87481,1524.0,37298.0,27090.0,1917.0,15149.0,7551.0,6.97,74.0,840.0,62680.0,13033.0,7171.0,1240.0,614.0,4500.0,90152.0
2019,3,Córdoba,68.59,21.0,782946,107.0,307780.0,399231.0,30064.0,37277.0,8701.0,23.19,83.0,5824.0,240151.0,106651.0,118486.0,146247.0,157546.0,7353.0,782341.0
2019,3,Corrientes,38.49,10.13,112749,10.0,53344.0,50230.0,1888.0,2458.0,4839.0,16.7,10.0,597.0,42231.0,29628.0,10348.0,10388.0,12674.0,4780.0,110656.0
2019,3,Entre Ríos,57.9,17.31,238057,45.0,94947.0,96305.0,12888.0,18530.0,15432.0,14.7,19.0,4446.0,99656.0,56161.0,17064.0,21216.0,22645.0,15107.0,236314.0
2019,3,Formosa,30.11,7.66,46066,0.0,21777.0,8359.0,1476.0,14292.0,162.0,13.22,1110.0,349.0,24943.0,6049.0,7117.0,2262.0,4443.0,100.0,46373.0
2019,3,Jujuy,44.32,11.33,86575,1.0,33110.0,35742.0,274.0,812.0,16638.0,11.97,27.0,885.0,31722.0,9240.0,26835.0,56.0,3671.0,16545.0,88981.0
2019,3,La Pampa,77.45,25.52,90559,269.0,19469.0,52941.0,4994.0,11462.0,1962.0,5.72,237.0,3289.0,75849.0,5922.0,1611.0,1359.0,941.0,1618.0,90826.0
2019,3,La Rioja,47.94,12.76,49659,18.0,14390.0,34984.0,11.0,251.0,41.0,8.0,9.0,10.0,38657.0,4786.0,4887.0,22.0,1307.0,0.0,49678.0
2019,3,Mendoza,40.74,11.37,223015,1322.0,148640.0,54312.0,6865.0,12975.0,1545.0,6.11,21.0,1269.0,206821.0,2958.0,10093.0,1263.0,349.0,0.0,222774.0
2019,3,Misiones,39.33,10.71,133883,0.0,54493.0,65872.0,829.0,419.0,12270.0,17.93,47.0,1928.0,43530.0,29375.0,11256.0,16107.0,16650.0,12206.0,131099.0
2019,3,Neuquén,64.14,19.09,123435,1986.0,43347.0,60484.0,5560.0,13512.0,2518.0,23.75,45.0,2258.0,62909.0,4586.0,9597.0,16923.0,28458.0,122.0,124898.0
2019,3,Río Negro,63.42,19.51,143391,904.0,67478.0,37425.0,9739.0,10806.0,18847.0,15.98,47.0,1234.0,87435.0,2348.0,9779.0,10176.0,15505.0,17719.0,144243.0
2019,3,Salta,44.48,10.77,151834,1.0,65799.0,74329.0,733.0,1580.0,9394.0,14.75,49.0,900.0,43160.0,62230.0,14309.0,11418.0,12357.0,7515.0,151938.0
2019,3,San Juan,37.06,9.44,72535,563.0,51670.0,7425.0,1227.0,7241.0,5535.0,6.04,22.0,171.0,68315.0,2245.0,1267.0,41.0,128.0,4779.0,76968.0
2019,3,San Luis,85.23,24.39,122409,291.0,13037.0,10561.0,350.0,62286.0,36466.0,19.74,57.0,100.0,18643.0,5113.0,467.0,62242.0,5.0,36075.0,122702.0
2019,3,Santa Cruz,35.63,10.6,37642,328.0,10663.0,17056.0,969.0,6544.0,2738.0,5.02,28.0,84.0,31612.0,4472.0,1203.0,27.0,4.0,0.0,37430.0
2019,3,Santa Fe,68.87,21.66,760706,228.0,319396.0,377171.0,18690.0,24269.0,21408.0,18.17,640.0,8184.0,242454.0,193286.0,107068.0,84325.0,97082.0,19537.0,752576.0
2019,3,Santiago Del Estero,55.3,13.73,133130,2.0,24556.0,71198.0,219.0,2759.0,34400.0,9.39,39.0,1832.0,35554.0,55172.0,3612.0,86.0,1836.0,34501.0,132632.0
2019,3,Tierra Del Fuego,96.46,28.6,48043,544.0,19790.0,26659.0,651.0,0.0,1487.0,6.69,6.0,14.0,32133.0,4692.0,1756.0,82.0,226.0,9648.0,48557.0
2019,3,Tucumán,39.49,9.78,164099,32.0,150918.0,12089.0,116.0,684.0,324.0,19.32,16.0,110.0,71043.0,47693.0,24354.0,843.0,20385.0,0.0,164444.0
2019,2,Buenos Aires,67.85,22.22,3845594,10104.0,1284658.0,2079900.0,382971.0,75240.0,32929.0,22.48,199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0,43438.0,3870807.0
2019,2,Capital Federal,110.55,46.09,1412177,3443.0,309937.0,1061358.0,36082.0,3962.0,4281.0,30.35,74.0,1027.0,281370.0,124087.0,239691.0,296155.0,475991.0,0.0,1418395.0
2019,2,Catamarca,32.13,8.17,33626,9.0,25682.0,5543.0,13.0,146.0,2251.0,8.81,34.0,43.0,16631.0,8670.0,6049.0,34.0,10.0,2151.0,33622.0
2019,2,Chaco,34.14,9.13,108721,13.0,50765.0,47448.0,4203.0,4727.0,1591.0,16.01,69.0,1383.0,38488.0,26431.0,16789.0,15348.0,9904.0,1492.0,109904.0
2019,2,Chubut,46.99,14.4,86038,1518.0,37313.0,26338.0,1917.0,14443.0,7545.0,6.05,66.0,3952.0,69032.0,10049.0,1495.0,74.0,165.0,4500.0,89333.0
2019,2,Córdoba,68.07,20.84,775023,105.0,314768.0,388254.0,23023.0,33847.0,15236.0,18.43,81.0,8165.0,248427.0,100512.0,157458.0,170159.0,76053.0,8938.0,769793.0
2019,2,Corrientes,38.16,10.05,111539,10.0,53835.0,47431.0,1701.0,2444.0,6138.0,13.83,10.0,3012.0,40424.0,27774.0,13114.0,11928.0,7119.0,6080.0,109461.0
2019,2,Entre Ríos,57.48,17.19,235780,44.0,97081.0,91081.0,12764.0,17369.0,17529.0,12.19,18.0,5905.0,100687.0,52316.0,23196.0,24221.0,10664.0,17206.0,234213.0
2019,2,Formosa,30.42,7.74,46438,0.0,21916.0,8686.0,1382.0,14292.0,162.0,10.84,1110.0,349.0,26512.0,5399.0,8384.0,2639.0,2258.0,100.0,46751.0
2019,2,Jujuy,44.51,11.38,86706,1.0,33022.0,30742.0,274.0,812.0,21857.0,12.07,27.0,940.0,26233.0,8441.0,26700.0,27.0,2600.0,21765.0,86733.0
2019,2,La Pampa,77.08,25.4,89937,268.0,19471.0,52101.0,4840.0,10789.0,3004.0,5.49,236.0,3289.0,75406.0,5191.0,1366.0,1445.0,629.0,2661.0,90223.0
2019,2,La Rioja,48.7,12.97,50283,18.0,15014.0,34984.0,11.0,251.0,41.0,7.89,9.0,11.0,39819.0,4297.0,4857.0,13.0,1298.0,0.0,50304.0
2019,2,Mendoza,40.75,11.37,222535,1322.0,148673.0,54027.0,6865.0,12748.0,1544.0,6.03,20.0,2522.0,205165.0,2971.0,10092.0,1256.0,234.0,0.0,222260.0
2019,2,Misiones,39.15,10.66,132878,0.0,55373.0,64272.0,543.0,421.0,12269.0,14.5,47.0,2226.0,45769.0,27385.0,15408.0,18882.0,8129.0,12206.0,130052.0
2019,2,Neuquén,63.08,18.78,120954,1999.0,43420.0,59021.0,4983.0,12792.0,2737.0,17.24,302.0,3038.0,61776.0,4688.0,17318.0,21210.0,14132.0,422.0,122886.0
2019,2,Río Negro,61.09,18.79,137632,915.0,67841.0,36527.0,4037.0,10485.0,19657.0,11.63,384.0,1354.0,86366.0,2201.0,10291.0,12407.0,6907.0,18519.0,138429.0
2019,2,Salta,41.89,10.15,142567,1.0,68827.0,62343.0,725.0,1210.0,9463.0,12.55,49.0,974.0,59638.0,36923.0,16961.0,14059.0,6461.0,7585.0,142650.0
2019,2,San Juan,35.6,9.07,69461,564.0,51680.0,7425.0,1174.0,2870.0,6876.0,6.12,22.0,213.0,60913.0,2177.0,785.0,7.0,4.0,6119.0,70240.0
2019,2,San Luis,81.79,23.41,117094,291.0,11130.0,10298.0,347.0,57242.0,38368.0,19.88,57.0,102.0,16575.0,4964.0,467.0,57236.0,5.0,37977.0,117383.0
2019,2,Santa Cruz,28.85,8.58,30225,325.0,10665.0,10257.0,379.0,6514.0,2735.0,6.01,25.0,84.0,24861.0,3806.0,1202.0,28.0,4.0,0.0,30010.0
2019,2,Santa Fe,67.42,21.2,743258,226.0,325420.0,355140.0,18236.0,21980.0,22708.0,15.07,321.0,8427.0,300124.0,125176.0,129741.0,100131.0,49865.0,22323.0,736108.0
2019,2,Santiago Del Estero,52.79,13.1,126752,2.0,24393.0,64783.0,219.0,2759.0,34600.0,7.1,39.0,1832.0,63268.0,21362.0,3741.0,108.0,1205.0,34501.0,126056.0
2019,2,Tierra Del Fuego,94.8,28.11,46910,544.0,19790.0,25527.0,651.0,0.0,1486.0,6.34,6.0,123.0,41824.0,4241.0,1573.0,96.0,32.0,0.0,47895.0
2019,2,Tucumán,40.14,9.94,166299,32.0,153121.0,12089.0,116.0,684.0,321.0,18.53,16.0,157.0,78891.0,44296.0,24291.0,628.0,18394.0,0.0,166673.0
2019,1,Buenos Aires,66.24,21.64,3736563,10104.0,1304507.0,2020730.0,336362.0,64867.0,20201.0,19.64,162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0,6369.0,3732709.0
2019,1,Capital Federal,109.2,45.58,1396157,3443.0,328246.0,1030814.0,32281.0,3978.0,4281.0,24.72,74.0,7417.0,283787.0,131007.0,330122.0,365713.0,283463.0,0.0,1401583.0
2019,1,Catamarca,32.19,8.19,33613,9.0,26912.0,4443.0,16.0,0.0,2251.0,7.96,34.0,1708.0,18761.0,6443.0,5606.0,29.0,7.0,2151.0,34739.0
2019,1,Chaco,32.64,8.72,103664,13.0,53409.0,43555.0,1951.0,3628.0,1134.0,13.44,69.0,3801.0,38719.0,25632.0,18965.0,12393.0,6368.0,1035.0,106982.0
2019,1,Chubut,43.0,13.18,78260,1518.0,37302.0,23065.0,1923.0,14443.0,3045.0,5.89,66.0,3938.0,71077.0,6571.0,787.0,74.0,165.0,0.0,82678.0
2019,1,Córdoba,65.52,20.06,744010,105.0,323272.0,363959.0,19902.0,24615.0,12367.0,15.73,81.0,20403.0,242769.0,96997.0,200681.0,127965.0,50716.0,6806.0,746418.0
2019,1,Corrientes,35.13,9.25,102477,10.0,55842.0,43444.0,1615.0,1528.0,58.0,12.05,10.0,6470.0,38402.0,26562.0,15498.0,9688.0,5029.0,0.0,101659.0
2019,1,Entre Ríos,56.79,16.98,232403,44.0,100999.0,90253.0,12723.0,16231.0,12241.0,10.66,18.0,9217.0,107013.0,50068.0,28957.0,18146.0,7619.0,12142.0,233180.0
2019,1,Formosa,29.68,7.55,45211,0.0,22570.0,7878.0,940.0,13761.0,62.0,9.83,1110.0,3023.0,23085.0,5301.0,9027.0,2099.0,1654.0,0.0,45299.0
2019,1,Jujuy,46.41,11.87,90146,1.0,33248.0,12484.0,153.0,640.0,43622.0,8.56,27.0,2817.0,30727.0,7811.0,4021.0,30.0,1141.0,37162.0,83736.0
2019,1,La Pampa,76.35,25.16,88892,268.0,18832.0,57373.0,2891.0,9023.0,1041.0,5.06,236.0,8327.0,70538.0,4466.0,1061.0,1354.0,405.0,698.0,87085.0
2019,1,La Rioja,50.18,13.36,51638,18.0,16367.0,34984.0,12.0,252.0,41.0,7.09,9.0,1169.0,40285.0,4088.0,5216.0,17.0,869.0,0.0,51653.0
2019,1,Mendoza,37.66,10.51,204976,1322.0,148524.0,40205.0,5662.0,10363.0,1544.0,5.74,20.0,1786.0,205383.0,2837.0,5702.0,111.0,140.0,0.0,215979.0
2019,1,Misiones,36.26,9.88,122720,0.0,54898.0,59214.0,465.0,426.0,7717.0,12.51,47.0,5946.0,45266.0,25890.0,19111.0,16552.0,5167.0,7654.0,125633.0
2019,1,Neuquén,58.88,17.53,112321,2056.0,40747.0,55634.0,3114.0,12510.0,2372.0,15.88,1328.0,3055.0,52360.0,1781.0,21452.0,17135.0,11026.0,6105.0,114242.0
2019,1,Río Negro,53.57,16.48,120173,915.0,68377.0,34124.0,3994.0,9736.0,4857.0,10.49,384.0,1583.0,84845.0,2037.0,13615.0,9567.0,5076.0,3719.0,120826.0
2019,1,Salta,40.1,9.71,136019,1.0,74426.0,57933.0,647.0,1135.0,1879.0,10.38,49.0,4232.0,59244.0,36473.0,22910.0,10861.0,2242.0,1.0,136012.0
2019,1,San Juan,31.83,8.11,61881,564.0,51660.0,5838.0,808.0,2932.0,1207.0,5.84,22.0,229.0,62380.0,266.0,520.0,3.0,2.0,560.0,63982.0
2019,1,San Luis,67.34,19.27,96044,291.0,11108.0,7784.0,378.0,53097.0,23968.0,8.71,57.0,120.0,21380.0,53214.0,345.0,6.0,2.0,23577.0,98701.0
2019,1,Santa Cruz,23.67,7.04,24580,325.0,10659.0,4615.0,382.0,6514.0,2735.0,5.78,25.0,128.0,21990.0,2731.0,702.0,26.0,4.0,0.0,25606.0
2019,1,Santa Fe,66.97,21.06,736851,227.0,340038.0,340344.0,15621.0,23215.0,17860.0,12.99,333.0,29350.0,296798.0,122959.0,153212.0,74575.0,36502.0,18591.0,732320.0
2019,1,Santiago Del Estero,37.52,9.31,89851,2.0,25337.0,61547.0,23.0,2847.0,99.0,6.42,39.0,3372.0,62895.0,20691.0,3959.0,85.0,494.0,0.0,91535.0
2019,1,Tierra Del Fuego,93.38,27.68,45903,544.0,19789.0,23549.0,1623.0,0.0,1486.0,6.34,6.0,131.0,38851.0,3623.0,641.0,80.0,29.0,0.0,43361.0
2019,1,Tucumán,41.63,10.31,171970,32.0,159215.0,11670.0,118.0,678.0,321.0,16.57,16.0,5188.0,82240.0,42877.0,26210.0,847.0,14839.0,0.0,172217.0
2018,4,Buenos Aires,64.6,21.06,3626502,10104.0,1305576.0,1949637.0,296102.0,65477.0,19814.0,16.93,134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0,19125.0,3636606.0
2018,4,Capital Federal,108.27,45.25,1385577,3443.0,328253.0,1019490.0,33042.0,3978.0,4257.0,22.94,74.0,7388.0,283281.0,143309.0,330496.0,437662.0,186810.0,0.0,1389020.0
2018,4,Catamarca,32.23,8.2,33574,9.0,26912.0,4443.0,16.0,0.0,2212.0,8.04,34.0,1669.0,17955.0,6425.0,5461.0,29.0,7.0,2003.0,33583.0
2018,4,Chaco,32.59,8.71,103257,13.0,53409.0,43555.0,1940.0,3236.0,1130.0,13.49,69.0,3405.0,36437.0,25633.0,18965.0,12393.0,6368.0,0.0,103270.0
2018,4,Chubut,42.61,13.06,77204,1518.0,37215.0,23065.0,952.0,14443.0,3047.0,6.09,66.0,3917.0,66061.0,6215.0,531.0,623.0,165.0,1144.0,78722.0
2018,4,Córdoba,65.09,19.93,737234,105.0,328854.0,355716.0,17675.0,21851.0,13243.0,15.81,81.0,24102.0,228475.0,97277.0,201639.0,128053.0,48809.0,8903.0,737339.0
2018,4,Corrientes,34.57,9.1,100591,10.0,55842.0,42418.0,796.0,1515.0,30.0,12.14,10.0,6438.0,37376.0,26562.0,15498.0,9688.0,5029.0,0.0,100601.0
2018,4,Entre Ríos,54.37,16.26,222003,44.0,101168.0,86198.0,4853.0,15472.0,14356.0,11.02,18.0,8769.0,94780.0,50027.0,29002.0,18146.0,7612.0,13693.0,222047.0
2018,4,Formosa,29.74,7.57,45204,0.0,22619.0,7880.0,887.0,13761.0,57.0,9.82,1110.0,3074.0,22962.0,5285.0,9027.0,2092.0,1654.0,0.0,45204.0
2018,4,Jujuy,46.53,11.9,90132,1.0,33248.0,12484.0,153.0,640.0,43608.0,8.56,27.0,2803.0,30727.0,7811.0,4021.0,30.0,1141.0,43573.0,90133.0
2018,4,La Pampa,73.49,24.22,85368,268.0,18832.0,55337.0,2685.0,7772.0,1010.0,4.32,241.0,7727.0,70508.0,3661.0,978.0,1328.0,270.0,923.0,85636.0
2018,4,La Rioja,50.35,13.4,51633,18.0,16367.0,34984.0,12.0,252.0,36.0,7.09,9.0,1164.0,40285.0,4088.0,5216.0,17.0,869.0,3.0,51651.0
2018,4,Mendoza,37.76,10.54,204982,1322.0,148524.0,40205.0,5665.0,10363.0,1547.0,5.75,20.0,1463.0,197450.0,2494.0,4726.0,19.0,132.0,0.0,206304.0
2018,4,Misiones,34.45,9.38,116273,0.0,55500.0,53673.0,465.0,426.0,6209.0,12.5,47.0,5981.0,43267.0,26019.0,19226.0,16566.0,5167.0,0.0,116273.0
2018,4,Neuquén,59.07,17.58,112309,2056.0,40747.0,55634.0,3115.0,12425.0,2444.0,15.89,1328.0,3044.0,52313.0,1781.0,21452.0,17135.0,11025.0,6287.0,114365.0
2018,4,Río Negro,51.86,15.95,115922,915.0,68377.0,34292.0,1299.0,8037.0,4832.0,10.49,384.0,1225.0,83412.0,643.0,13440.0,9569.0,5070.0,3094.0,116837.0
2018,4,Salta,39.8,9.64,134577,1.0,74295.0,57539.0,638.0,253.0,1853.0,10.46,49.0,3659.0,58492.0,36365.0,22910.0,10861.0,2242.0,0.0,134578.0
2018,4,San Juan,31.9,8.13,61834,564.0,51660.0,5838.0,806.0,2883.0,1211.0,5.72,22.0,1465.0,59811.0,180.0,312.0,1.0,1.0,606.0,62398.0
2018,4,San Luis,67.55,19.33,96040,291.0,11108.0,7784.0,378.0,53097.0,23964.0,8.82,57.0,109.0,19164.0,53183.0,119.0,62.0,2.0,23635.0,96331.0
2018,4,Santa Cruz,23.69,7.05,24443,325.0,10659.0,4615.0,382.0,6378.0,2734.0,5.12,25.0,115.0,23107.0,779.0,206.0,1.0,4.0,531.0,24768.0
2018,4,Santa Fe,65.59,20.62,720161,229.0,335519.0,322782.0,14387.0,18705.0,28997.0,13.18,335.0,31397.0,276301.0,121009.0,152039.0,74432.0,36427.0,28450.0,720390.0
2018,4,Santiago Del Estero,37.4,9.28,89333,2.0,25339.0,61243.0,23.0,2649.0,81.0,6.31,39.0,3250.0,61347.0,20127.0,3686.0,77.0,483.0,326.0,89335.0
2018,4,Tierra Del Fuego,93.59,27.75,45716,544.0,19789.0,23349.0,1623.0,0.0,1499.0,7.44,6.0,27.0,29919.0,6323.0,9894.0,24.0,67.0,0.0,46260.0
2018,4,Tucumán,41.76,10.34,171972,32.0,159215.0,11670.0,119.0,686.0,314.0,16.58,16.0,5244.0,82089.0,42766.0,26111.0,847.0,14839.0,92.0,172004.0
2018,3,Buenos Aires,64.44,20.96,3599714,10563.0,1435856.0,1929273.0,156382.0,62318.0,26448.0,16.78,991.0,80459.0,1445733.0,190805.0,636090.0,897964.0,237248.0,120464.0,3609754.0
2018,3,Capital Federal,108.45,45.38,1385804,6686.0,334353.0,1009252.0,35694.0,3872.0,9319.0,21.64,73.0,8493.0,287919.0,147253.0,370677.0,415020.0,165055.0,0.0,1394490.0
2018,3,Catamarca,32.92,8.37,34215,11.0,27553.0,4443.0,15.0,1.0,2214.0,7.81,34.0,1994.0,18475.0,6358.0,5320.0,34.0,7.0,2151.0,34373.0
